Timestamp,Status Code
2023-10-18 14:28:26.413799,429
2023-10-18 14:28:26.415425,429
2023-10-18 14:28:26.417108,429
2023-10-18 14:28:26.418581,429
2023-10-18 14:28:26.420398,429
2023-10-18 14:28:26.422280,429
2023-10-18 14:28:26.424089,429
2023-10-18 14:28:26.425678,429
2023-10-18 14:28:26.426948,429
2023-10-18 14:28:26.428659,429
2023-10-18 14:28:26.430067,429
2023-10-18 14:28:26.431755,429
2023-10-18 14:28:26.434433,429
2023-10-18 14:28:26.436184,429
2023-10-18 14:28:26.437857,429
2023-10-18 14:28:26.439440,429
2023-10-18 14:28:26.440978,429
2023-10-18 14:28:26.442573,429
2023-10-18 14:28:26.444215,429
2023-10-18 14:28:26.446064,429
2023-10-18 14:28:26.447669,429
2023-10-18 14:28:26.449176,429
2023-10-18 14:28:26.450626,429
2023-10-18 14:28:26.452196,429
2023-10-18 14:28:26.453512,429
2023-10-18 14:28:26.455006,429
2023-10-18 14:28:26.456483,429
2023-10-18 14:28:26.457930,429
2023-10-18 14:28:26.459485,429
2023-10-18 14:28:26.461012,429
2023-10-18 14:28:26.462769,429
2023-10-18 14:28:26.464633,429
2023-10-18 14:28:26.465967,429
2023-10-18 14:28:26.467392,429
2023-10-18 14:28:26.470640,429
2023-10-18 14:28:26.472010,429
2023-10-18 14:28:26.473575,429
2023-10-18 14:28:26.475125,429
2023-10-18 14:28:26.476687,429
2023-10-18 14:28:26.478205,429
2023-10-18 14:28:26.479964,429
2023-10-18 14:28:26.481648,429
2023-10-18 14:28:26.483232,429
2023-10-18 14:28:26.484784,429
2023-10-18 14:28:26.486514,429
2023-10-18 14:28:26.488154,429
2023-10-18 14:28:26.489495,429
2023-10-18 14:28:26.491050,429
2023-10-18 14:28:26.492574,429
2023-10-18 14:28:26.494401,429
2023-10-18 14:28:26.496360,429
2023-10-18 14:28:26.498225,429
2023-10-18 14:28:26.499706,429
2023-10-18 14:28:26.501042,429
2023-10-18 14:28:26.502497,429
2023-10-18 14:28:26.504109,429
2023-10-18 14:28:26.507468,429
2023-10-18 14:28:26.509185,429
2023-10-18 14:28:26.510346,429
2023-10-18 14:28:26.511910,429
2023-10-18 14:28:26.513432,429
2023-10-18 14:28:26.514889,429
2023-10-18 14:28:26.516707,429
2023-10-18 14:28:26.518323,429
2023-10-18 14:28:26.519816,429
2023-10-18 14:28:26.521237,429
2023-10-18 14:28:26.522711,429
2023-10-18 14:28:26.524131,429
2023-10-18 14:28:26.525778,429
2023-10-18 14:28:26.527429,429
2023-10-18 14:28:26.528903,429
2023-10-18 14:28:26.530620,429
2023-10-18 14:28:26.532167,429
2023-10-18 14:28:26.533356,429
2023-10-18 14:28:26.534763,429
2023-10-18 14:28:26.536137,429
2023-10-18 14:28:26.537954,429
2023-10-18 14:28:26.539472,429
2023-10-18 14:28:26.542468,429
2023-10-18 14:28:26.544039,429
2023-10-18 14:28:26.545836,429
2023-10-18 14:28:26.547824,429
2023-10-18 14:28:26.549105,429
2023-10-18 14:28:26.550961,429
2023-10-18 14:28:26.552425,429
2023-10-18 14:28:26.553710,429
2023-10-18 14:28:26.555391,429
2023-10-18 14:28:26.557256,429
2023-10-18 14:28:26.558687,429
2023-10-18 14:28:26.560182,429
2023-10-18 14:28:26.561756,429
2023-10-18 14:28:26.563124,429
2023-10-18 14:28:26.564835,429
2023-10-18 14:28:26.566496,429
2023-10-18 14:28:26.568042,429
2023-10-18 14:28:26.569668,429
2023-10-18 14:28:26.571047,429
2023-10-18 14:28:26.572276,429
2023-10-18 14:28:26.573702,429
2023-10-18 14:28:26.575407,429
2023-10-18 14:28:26.576823,429
2023-10-18 14:28:26.579977,429
2023-10-18 14:28:26.581293,429
2023-10-18 14:28:26.582980,429
2023-10-18 14:28:26.584499,429
2023-10-18 14:28:26.585854,429
2023-10-18 14:28:26.587458,429
2023-10-18 14:28:26.588804,429
2023-10-18 14:28:26.590242,429
2023-10-18 14:28:26.591748,429
2023-10-18 14:28:26.593311,429
2023-10-18 14:28:26.594885,429
2023-10-18 14:28:26.596256,429
2023-10-18 14:28:26.597604,429
2023-10-18 14:28:26.598964,429
2023-10-18 14:28:26.600301,429
2023-10-18 14:28:26.601931,429
2023-10-18 14:28:26.603456,429
2023-10-18 14:28:26.605032,429
2023-10-18 14:28:26.606510,429
2023-10-18 14:28:26.607806,429
2023-10-18 14:28:26.609387,429
2023-10-18 14:28:26.610956,429
2023-10-18 14:28:26.614378,429
2023-10-18 14:28:26.616034,429
2023-10-18 14:28:26.617879,429
2023-10-18 14:28:26.619836,429
2023-10-18 14:28:26.621179,429
2023-10-18 14:28:26.622604,429
2023-10-18 14:28:26.624218,429
2023-10-18 14:28:26.625762,429
2023-10-18 14:28:26.627262,429
2023-10-18 14:28:26.628977,429
2023-10-18 14:28:26.630666,429
2023-10-18 14:28:26.632512,429
2023-10-18 14:28:26.634082,429
2023-10-18 14:28:26.635752,429
2023-10-18 14:28:26.637354,429
2023-10-18 14:28:26.639954,429
2023-10-18 14:28:26.642466,429
2023-10-18 14:28:26.644918,429
2023-10-18 14:28:26.646997,429
2023-10-18 14:28:26.649146,429
2023-10-18 14:28:26.651088,429
2023-10-18 14:28:26.653093,429
2023-10-18 14:28:26.656363,429
2023-10-18 14:28:26.658542,429
2023-10-18 14:28:26.661037,429
2023-10-18 14:28:26.664008,429
2023-10-18 14:28:26.666151,429
2023-10-18 14:28:26.668102,429
2023-10-18 14:28:26.670390,429
2023-10-18 14:28:26.673031,429
2023-10-18 14:28:26.675523,429
2023-10-18 14:28:26.677786,429
2023-10-18 14:28:26.680546,429
2023-10-18 14:28:26.682865,429
2023-10-18 14:28:26.685546,429
2023-10-18 14:28:26.688208,429
2023-10-18 14:28:26.690966,429
2023-10-18 14:28:26.693455,429
2023-10-18 14:28:26.696197,429
2023-10-18 14:28:26.698204,429
2023-10-18 14:28:26.700204,429
2023-10-18 14:28:26.702679,429
2023-10-18 14:28:26.705127,429
2023-10-18 14:28:26.707045,429
2023-10-18 14:28:26.737661,429
2023-10-18 14:28:26.740117,429
2023-10-18 14:28:26.742415,429
2023-10-18 14:28:26.744523,429
2023-10-18 14:28:26.746897,429
2023-10-18 14:28:26.749239,429
2023-10-18 14:28:26.751685,429
2023-10-18 14:28:26.754242,429
2023-10-18 14:28:26.757189,429
2023-10-18 14:28:26.760163,429
2023-10-18 14:28:26.762916,429
2023-10-18 14:28:26.764659,429
2023-10-18 14:28:26.766749,429
2023-10-18 14:28:26.768629,429
2023-10-18 14:28:26.770974,429
2023-10-18 14:28:26.772940,429
2023-10-18 14:28:26.774975,429
2023-10-18 14:28:26.776981,429
2023-10-18 14:28:26.778866,429
2023-10-18 14:28:26.781068,429
2023-10-18 14:28:26.783109,429
2023-10-18 14:28:26.784987,429
2023-10-18 14:28:26.786912,429
2023-10-18 14:28:26.789160,429
2023-10-18 14:28:26.791078,429
2023-10-18 14:28:26.793347,429
2023-10-18 14:28:26.796001,429
2023-10-18 14:28:26.799089,429
2023-10-18 14:28:26.801737,429
2023-10-18 14:28:26.804572,429
2023-10-18 14:28:26.807073,429
2023-10-18 14:28:26.809644,429
2023-10-18 14:28:26.812145,429
2023-10-18 14:28:26.819680,429
2023-10-18 14:28:26.822314,429
2023-10-18 14:28:26.824326,429
2023-10-18 14:28:26.826403,429
2023-10-18 14:28:26.828955,429
2023-10-18 14:28:26.830903,429
2023-10-18 14:28:26.833252,429
2023-10-18 14:28:26.835340,429
2023-10-18 14:28:26.837874,429
2023-10-18 14:28:26.840466,429
2023-10-18 14:28:26.842442,429
2023-10-18 14:28:26.844416,429
2023-10-18 14:28:26.846374,429
2023-10-18 14:28:26.848722,429
2023-10-18 14:28:26.850924,429
2023-10-18 14:28:26.853040,429
2023-10-18 14:28:26.855312,429
2023-10-18 14:28:26.857535,429
2023-10-18 14:28:26.859506,429
2023-10-18 14:28:26.861853,429
2023-10-18 14:28:26.863889,429
2023-10-18 14:28:26.866248,429
2023-10-18 14:28:26.871158,429
2023-10-18 14:28:26.872890,429
2023-10-18 14:28:26.874787,429
2023-10-18 14:28:26.876922,429
2023-10-18 14:28:26.878931,429
2023-10-18 14:28:26.881140,429
2023-10-18 14:28:26.883427,429
2023-10-18 14:28:26.885426,429
2023-10-18 14:28:26.887918,429
2023-10-18 14:28:26.889971,429
2023-10-18 14:28:26.891935,429
2023-10-18 14:28:26.894643,429
2023-10-18 14:28:26.896408,429
2023-10-18 14:28:26.898769,429
2023-10-18 14:28:26.901139,429
2023-10-18 14:28:26.904235,429
2023-10-18 14:28:26.906381,429
2023-10-18 14:28:26.908285,429
2023-10-18 14:28:26.909769,429
2023-10-18 14:28:26.911670,429
2023-10-18 14:28:26.913178,429
2023-10-18 14:28:26.914699,429
2023-10-18 14:28:26.920660,429
2023-10-18 14:28:26.924384,429
2023-10-18 14:28:26.927404,429
2023-10-18 14:28:26.931044,429
2023-10-18 14:28:26.933305,429
2023-10-18 14:28:26.935078,429
2023-10-18 14:28:26.937442,429
2023-10-18 14:28:26.939444,429
2023-10-18 14:28:26.941345,429
2023-10-18 14:28:26.943310,429
2023-10-18 14:28:26.945091,429
2023-10-18 14:28:26.947368,429
2023-10-18 14:28:26.949346,429
2023-10-18 14:28:26.951013,429
2023-10-18 14:28:26.952318,429
2023-10-18 14:28:26.954387,429
2023-10-18 14:28:26.956741,429
2023-10-18 14:28:26.958582,429
2023-10-18 14:28:26.960017,429
2023-10-18 14:28:26.961750,429
2023-10-18 14:28:26.963594,429
2023-10-18 14:28:26.965773,429
2023-10-18 14:28:26.971423,429
2023-10-18 14:28:26.972965,429
2023-10-18 14:28:26.975811,429
2023-10-18 14:28:26.977401,429
2023-10-18 14:28:26.978934,429
2023-10-18 14:28:26.980518,429
2023-10-18 14:28:26.982835,429
2023-10-18 14:28:26.984984,429
2023-10-18 14:28:26.986612,429
2023-10-18 14:28:26.988335,429
2023-10-18 14:28:26.989936,429
2023-10-18 14:28:26.991417,429
2023-10-18 14:28:26.993041,429
2023-10-18 14:28:26.995253,429
2023-10-18 14:28:26.997105,429
2023-10-18 14:28:26.999206,429
2023-10-18 14:28:27.001368,429
2023-10-18 14:28:27.003308,429
2023-10-18 14:28:27.005111,429
2023-10-18 14:28:27.006710,429
2023-10-18 14:28:27.008850,429
2023-10-18 14:28:27.010628,429
2023-10-18 14:28:27.012644,429
2023-10-18 14:28:27.018255,429
2023-10-18 14:28:27.019857,429
2023-10-18 14:28:27.021073,429
2023-10-18 14:28:27.022861,429
2023-10-18 14:28:27.024431,429
2023-10-18 14:28:27.026426,429
2023-10-18 14:28:27.027857,429
2023-10-18 14:28:27.029615,429
2023-10-18 14:28:27.031263,429
2023-10-18 14:28:27.032591,429
2023-10-18 14:28:27.034426,429
2023-10-18 14:28:27.036005,429
2023-10-18 14:28:27.037414,429
2023-10-18 14:28:27.038969,429
2023-10-18 14:28:27.040682,429
2023-10-18 14:28:27.042086,429
2023-10-18 14:28:27.043806,429
2023-10-18 14:28:27.045724,429
2023-10-18 14:28:27.047481,429
2023-10-18 14:28:27.049094,429
2023-10-18 14:28:27.050675,429
2023-10-18 14:28:27.052820,429
2023-10-18 14:28:27.058518,429
2023-10-18 14:28:27.059766,429
2023-10-18 14:28:27.061667,429
2023-10-18 14:28:27.063430,429
2023-10-18 14:28:27.065547,429
2023-10-18 14:28:27.067267,429
2023-10-18 14:28:27.069245,429
2023-10-18 14:28:27.071372,429
2023-10-18 14:28:27.073161,429
2023-10-18 14:28:27.075068,429
2023-10-18 14:28:27.076669,429
2023-10-18 14:28:27.078537,429
2023-10-18 14:28:27.080186,429
2023-10-18 14:28:27.082025,429
2023-10-18 14:28:27.083769,429
2023-10-18 14:28:27.085217,429
2023-10-18 14:28:27.086764,429
2023-10-18 14:28:27.088394,429
2023-10-18 14:28:27.090201,429
2023-10-18 14:28:27.091736,429
2023-10-18 14:28:27.093667,429
2023-10-18 14:28:27.095110,429
2023-10-18 14:28:27.100484,429
2023-10-18 14:28:27.103285,429
2023-10-18 14:28:27.105514,429
2023-10-18 14:28:27.107545,429
2023-10-18 14:28:27.109678,429
2023-10-18 14:28:27.111909,429
2023-10-18 14:28:27.113996,429
2023-10-18 14:28:27.116096,429
2023-10-18 14:28:27.118458,429
2023-10-18 14:28:27.120552,429
2023-10-18 14:28:27.122869,429
2023-10-18 14:28:27.124781,429
2023-10-18 14:28:27.126968,429
2023-10-18 14:28:27.129046,429
2023-10-18 14:28:27.130924,429
2023-10-18 14:28:27.132835,429
2023-10-18 14:28:27.135040,429
2023-10-18 14:28:27.137478,429
2023-10-18 14:28:27.139501,429
2023-10-18 14:28:27.141706,429
2023-10-18 14:28:27.143542,429
2023-10-18 14:28:27.145551,429
2023-10-18 14:28:27.151473,429
2023-10-18 14:28:27.153721,429
2023-10-18 14:28:27.155932,429
2023-10-18 14:28:27.158142,429
2023-10-18 14:28:27.160438,429
2023-10-18 14:28:27.162814,429
2023-10-18 14:28:27.165149,429
2023-10-18 14:28:27.167627,429
2023-10-18 14:28:27.169741,429
2023-10-18 14:28:27.172288,429
2023-10-18 14:28:27.174158,429
2023-10-18 14:28:27.176397,429
2023-10-18 14:28:27.178690,429
2023-10-18 14:28:27.181516,429
2023-10-18 14:28:27.183789,429
2023-10-18 14:28:27.185637,429
2023-10-18 14:28:27.187325,429
2023-10-18 14:28:27.189398,429
2023-10-18 14:28:27.191839,429
2023-10-18 14:28:27.194409,429
2023-10-18 14:28:27.196544,429
2023-10-18 14:28:27.198982,429
2023-10-18 14:28:27.201596,429
2023-10-18 14:28:27.207347,429
2023-10-18 14:28:27.210185,429
2023-10-18 14:28:27.213027,429
2023-10-18 14:28:27.215692,429
2023-10-18 14:28:27.218177,429
2023-10-18 14:28:27.220331,429
2023-10-18 14:28:27.222370,429
2023-10-18 14:28:27.224079,429
2023-10-18 14:28:27.226030,429
2023-10-18 14:28:27.228198,429
2023-10-18 14:28:27.230361,429
2023-10-18 14:28:27.232239,429
2023-10-18 14:28:27.234277,429
2023-10-18 14:28:27.236683,429
2023-10-18 14:28:27.238723,429
2023-10-18 14:28:27.240846,429
2023-10-18 14:28:27.243298,429
2023-10-18 14:28:27.245344,429
2023-10-18 14:28:27.247112,429
2023-10-18 14:28:27.249184,429
2023-10-18 14:28:27.251144,429
2023-10-18 14:28:27.257532,429
2023-10-18 14:28:27.259387,429
2023-10-18 14:28:27.261473,429
2023-10-18 14:28:27.263333,429
2023-10-18 14:28:27.265784,429
2023-10-18 14:28:27.267961,429
2023-10-18 14:28:27.270617,429
2023-10-18 14:28:27.272655,429
2023-10-18 14:28:27.274612,429
2023-10-18 14:28:27.277020,429
2023-10-18 14:28:27.278900,429
2023-10-18 14:28:27.281382,429
2023-10-18 14:28:27.284140,429
2023-10-18 14:28:27.286713,429
2023-10-18 14:28:27.289093,429
2023-10-18 14:28:27.291520,429
2023-10-18 14:28:27.295020,429
2023-10-18 14:28:27.297368,429
2023-10-18 14:28:27.299972,429
2023-10-18 14:28:27.302660,429
2023-10-18 14:28:27.305631,429
2023-10-18 14:28:27.308166,429
2023-10-18 14:28:27.314854,429
2023-10-18 14:28:27.317967,429
2023-10-18 14:28:27.320299,429
2023-10-18 14:28:27.322343,429
2023-10-18 14:28:27.324607,429
2023-10-18 14:28:27.327542,429
2023-10-18 14:28:27.329782,429
2023-10-18 14:28:27.332288,429
2023-10-18 14:28:27.334265,429
2023-10-18 14:28:27.336362,429
2023-10-18 14:28:27.338405,429
2023-10-18 14:28:27.340689,429
2023-10-18 14:28:27.342724,429
2023-10-18 14:28:27.344835,429
2023-10-18 14:28:27.347448,429
2023-10-18 14:28:27.349833,429
2023-10-18 14:28:27.351783,429
2023-10-18 14:28:27.353641,429
2023-10-18 14:28:27.355799,429
2023-10-18 14:28:27.358204,429
2023-10-18 14:28:27.360338,429
2023-10-18 14:28:27.362433,429
2023-10-18 14:28:27.369780,429
2023-10-18 14:28:27.371926,429
2023-10-18 14:28:27.374240,429
2023-10-18 14:28:27.376135,429
2023-10-18 14:28:27.378616,429
2023-10-18 14:28:27.380476,429
2023-10-18 14:28:27.383141,429
2023-10-18 14:28:27.385613,429
2023-10-18 14:28:27.387907,429
2023-10-18 14:28:27.390168,429
2023-10-18 14:28:27.392199,429
2023-10-18 14:28:27.394677,429
2023-10-18 14:28:27.396803,429
2023-10-18 14:28:27.399106,429
2023-10-18 14:28:27.401025,429
2023-10-18 14:28:27.403428,429
2023-10-18 14:28:27.405376,429
2023-10-18 14:28:27.407527,429
2023-10-18 14:28:27.409459,429
2023-10-18 14:28:27.413061,429
2023-10-18 14:28:27.415338,429
2023-10-18 14:28:27.417549,429
2023-10-18 14:28:27.419538,429
2023-10-18 14:28:27.426395,429
2023-10-18 14:28:27.428901,429
2023-10-18 14:28:27.431100,429
2023-10-18 14:28:27.433476,429
2023-10-18 14:28:27.435653,429
2023-10-18 14:28:27.438113,429
2023-10-18 14:28:27.440401,429
2023-10-18 14:28:27.443090,429
2023-10-18 14:28:27.446062,429
2023-10-18 14:28:27.449531,429
2023-10-18 14:28:27.452441,429
2023-10-18 14:28:27.454624,429
2023-10-18 14:28:27.457009,429
2023-10-18 14:28:27.458952,429
2023-10-18 14:28:27.461127,429
2023-10-18 14:28:27.463559,429
2023-10-18 14:28:27.465772,429
2023-10-18 14:28:27.467839,429
2023-10-18 14:28:27.469883,429
2023-10-18 14:28:27.472134,429
2023-10-18 14:28:27.474089,429
2023-10-18 14:28:27.475977,429
2023-10-18 14:28:27.482318,429
2023-10-18 14:28:27.484391,429
2023-10-18 14:28:27.486389,429
2023-10-18 14:28:27.488626,429
2023-10-18 14:28:27.490535,429
2023-10-18 14:28:27.492621,429
2023-10-18 14:28:27.494701,429
2023-10-18 14:28:27.497008,429
2023-10-18 14:28:27.499141,429
2023-10-18 14:28:27.501255,429
2023-10-18 14:28:27.503875,429
2023-10-18 14:28:27.505919,429
2023-10-18 14:28:27.507895,429
2023-10-18 14:28:27.509979,429
2023-10-18 14:28:27.511756,429
2023-10-18 14:28:27.514100,429
2023-10-18 14:28:27.516195,429
2023-10-18 14:28:27.518220,429
2023-10-18 14:28:27.520500,429
2023-10-18 14:28:27.522501,429
2023-10-18 14:28:27.524757,429
2023-10-18 14:28:27.527006,429
2023-10-18 14:28:27.533883,429
2023-10-18 14:28:27.536222,429
2023-10-18 14:28:27.538498,429
2023-10-18 14:28:27.540934,429
2023-10-18 14:28:27.543068,429
2023-10-18 14:28:27.545274,429
2023-10-18 14:28:27.547747,429
2023-10-18 14:28:27.549545,429
2023-10-18 14:28:27.553489,429
2023-10-18 14:28:27.555456,429
2023-10-18 14:28:27.557846,429
2023-10-18 14:28:27.560240,429
2023-10-18 14:28:27.562261,429
2023-10-18 14:28:27.564594,429
2023-10-18 14:28:27.566724,429
2023-10-18 14:28:27.569071,429
2023-10-18 14:28:27.571542,429
2023-10-18 14:28:27.573689,429
2023-10-18 14:28:27.576341,429
2023-10-18 14:28:27.578326,429
2023-10-18 14:28:27.580523,429
2023-10-18 14:28:27.582169,429
2023-10-18 14:28:27.589230,429
2023-10-18 14:28:27.591539,429
2023-10-18 14:28:27.594328,429
2023-10-18 14:28:27.596850,429
2023-10-18 14:28:27.599055,429
2023-10-18 14:28:27.601701,429
2023-10-18 14:28:27.603989,429
2023-10-18 14:28:27.606594,429
2023-10-18 14:28:27.608402,429
2023-10-18 14:28:27.611436,429
2023-10-18 14:28:27.613531,429
2023-10-18 14:28:27.616308,429
2023-10-18 14:28:27.618404,429
2023-10-18 14:28:27.620802,429
2023-10-18 14:28:27.622749,429
2023-10-18 14:28:27.624926,429
2023-10-18 14:28:27.626937,429
2023-10-18 14:28:27.629242,429
2023-10-18 14:28:27.631300,429
2023-10-18 14:28:27.633526,429
2023-10-18 14:28:27.635488,429
2023-10-18 14:28:27.637439,429
2023-10-18 14:28:27.639206,429
2023-10-18 14:28:27.646668,429
2023-10-18 14:28:27.648839,429
2023-10-18 14:28:27.651119,429
2023-10-18 14:28:27.653256,429
2023-10-18 14:28:27.655380,429
2023-10-18 14:28:27.657299,429
2023-10-18 14:28:27.659030,429
2023-10-18 14:28:27.660984,429
2023-10-18 14:28:27.663085,429
2023-10-18 14:28:27.664951,429
2023-10-18 14:28:27.667074,429
2023-10-18 14:28:27.669114,429
2023-10-18 14:28:27.671106,429
2023-10-18 14:28:27.673153,429
2023-10-18 14:28:27.674940,429
2023-10-18 14:28:27.677647,429
2023-10-18 14:28:27.679916,429
2023-10-18 14:28:27.681854,429
2023-10-18 14:28:27.683604,429
2023-10-18 14:28:27.685607,429
2023-10-18 14:28:27.687726,429
2023-10-18 14:28:27.689886,429
2023-10-18 14:28:27.695903,429
2023-10-18 14:28:27.698883,429
2023-10-18 14:28:27.701288,429
2023-10-18 14:28:27.703312,429
2023-10-18 14:28:27.705526,429
2023-10-18 14:28:27.707827,429
2023-10-18 14:28:27.710592,429
2023-10-18 14:28:27.714265,429
2023-10-18 14:28:27.717963,429
2023-10-18 14:28:27.721921,429
2023-10-18 14:28:27.723888,429
2023-10-18 14:28:27.725761,429
2023-10-18 14:28:27.729414,429
2023-10-18 14:28:27.731908,429
2023-10-18 14:28:27.733247,429
2023-10-18 14:28:27.735790,429
2023-10-18 14:28:27.738336,429
2023-10-18 14:28:27.739708,429
2023-10-18 14:28:27.741233,429
2023-10-18 14:28:27.744159,429
2023-10-18 14:28:27.746560,429
2023-10-18 14:28:27.748434,429
2023-10-18 14:28:27.756626,429
2023-10-18 14:28:27.759368,429
2023-10-18 14:28:27.761722,429
2023-10-18 14:28:27.763842,429
2023-10-18 14:28:27.766183,429
2023-10-18 14:28:27.768898,429
2023-10-18 14:28:27.771402,429
2023-10-18 14:28:27.773884,429
2023-10-18 14:28:27.776984,429
2023-10-18 14:28:27.780029,429
2023-10-18 14:28:27.782167,429
2023-10-18 14:28:27.784771,429
2023-10-18 14:28:27.787473,429
2023-10-18 14:28:27.790159,429
2023-10-18 14:28:27.792520,429
2023-10-18 14:28:27.794697,429
2023-10-18 14:28:27.797215,429
2023-10-18 14:28:27.799616,429
2023-10-18 14:28:27.802205,429
2023-10-18 14:28:27.804711,429
2023-10-18 14:28:27.806472,429
2023-10-18 14:28:27.808649,429
2023-10-18 14:28:27.810519,429
2023-10-18 14:28:27.816706,429
2023-10-18 14:28:27.818603,429
2023-10-18 14:28:27.821210,429
2023-10-18 14:28:27.823272,429
2023-10-18 14:28:27.825341,429
2023-10-18 14:28:27.827090,429
2023-10-18 14:28:27.829117,429
2023-10-18 14:28:27.831526,429
2023-10-18 14:28:27.833448,429
2023-10-18 14:28:27.835183,429
2023-10-18 14:28:27.837358,429
2023-10-18 14:28:27.839351,429
2023-10-18 14:28:27.841586,429
2023-10-18 14:28:27.843312,429
2023-10-18 14:28:27.845357,429
2023-10-18 14:28:27.847535,429
2023-10-18 14:28:27.849905,429
2023-10-18 14:28:27.851654,429
2023-10-18 14:28:27.854173,429
2023-10-18 14:28:27.856352,429
2023-10-18 14:28:27.858509,429
2023-10-18 14:28:27.867252,429
2023-10-18 14:28:27.869345,429
2023-10-18 14:28:27.871587,429
2023-10-18 14:28:27.874128,429
2023-10-18 14:28:27.875846,429
2023-10-18 14:28:27.881438,429
2023-10-18 14:28:27.883492,429
2023-10-18 14:28:27.886075,429
2023-10-18 14:28:27.888524,429
2023-10-18 14:28:27.891008,429
2023-10-18 14:28:27.893341,429
2023-10-18 14:28:27.895488,429
2023-10-18 14:28:27.897365,429
2023-10-18 14:28:27.899587,429
2023-10-18 14:28:27.901770,429
2023-10-18 14:28:27.903821,429
2023-10-18 14:28:27.905938,429
2023-10-18 14:28:27.908173,429
2023-10-18 14:28:27.910524,429
2023-10-18 14:28:27.912539,429
2023-10-18 14:28:27.914963,429
2023-10-18 14:28:27.917315,429
2023-10-18 14:28:27.923322,429
2023-10-18 14:28:27.925957,429
2023-10-18 14:28:27.928417,429
2023-10-18 14:28:27.931001,429
2023-10-18 14:28:27.933393,429
2023-10-18 14:28:27.935492,429
2023-10-18 14:28:27.937446,429
2023-10-18 14:28:27.939379,429
2023-10-18 14:28:27.941529,429
2023-10-18 14:28:27.943811,429
2023-10-18 14:28:27.945642,429
2023-10-18 14:28:27.947840,429
2023-10-18 14:28:27.949711,429
2023-10-18 14:28:27.952190,429
2023-10-18 14:28:27.954044,429
2023-10-18 14:28:27.955997,429
2023-10-18 14:28:27.959155,429
2023-10-18 14:28:27.961556,429
2023-10-18 14:28:27.963239,429
2023-10-18 14:28:27.965298,429
2023-10-18 14:28:27.967349,429
2023-10-18 14:28:27.980282,429
2023-10-18 14:28:28.000490,429
2023-10-18 14:28:28.005243,429
2023-10-18 14:28:28.008227,429
2023-10-18 14:28:28.015028,429
2023-10-18 14:28:28.025239,429
2023-10-18 14:28:28.027974,429
2023-10-18 14:28:28.030482,429
2023-10-18 14:28:28.032913,429
2023-10-18 14:28:28.035351,429
2023-10-18 14:28:28.037402,429
2023-10-18 14:28:28.039596,429
2023-10-18 14:28:28.042051,429
2023-10-18 14:28:28.044690,429
2023-10-18 14:28:28.047163,429
2023-10-18 14:28:28.049822,429
2023-10-18 14:28:28.051954,429
2023-10-18 14:28:28.054023,429
2023-10-18 14:28:28.055937,429
2023-10-18 14:28:28.058635,429
2023-10-18 14:28:28.060815,429
2023-10-18 14:28:28.063053,429
2023-10-18 14:28:28.064924,429
2023-10-18 14:28:28.073929,429
2023-10-18 14:28:28.076365,429
2023-10-18 14:28:28.078425,429
2023-10-18 14:28:28.081337,429
2023-10-18 14:28:28.083907,429
2023-10-18 14:28:28.086137,429
2023-10-18 14:28:28.088487,429
2023-10-18 14:28:28.090589,429
2023-10-18 14:28:28.093295,429
2023-10-18 14:28:28.095355,429
2023-10-18 14:28:28.097485,429
2023-10-18 14:28:28.099747,429
